NAME,LATITUDE,LONGITUDE,DATE,AWND,EMNT,EMXT,PRCP,TAVG,TMAX,TMIN
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-Mar,,39,80,,53.2,61.3,45
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-Apr,,38,84,,57.2,67,47.3
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-May,,44,95,,63.2,75.7,50.7
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-Jun,,48,97,,66.5,79.9,53.1
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-Jul,,48,97,,68,83.5,52.5
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-Aug,,51,107,,72.2,86.9,57.4
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-Sep,,52,113,,71.4,85.4,57.5
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-Oct,,49,101,,71.7,85.6,57.9
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-Nov,,41,87,,56.8,67.7,45.9
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,20-Dec,,37,76,,53.5,62.8,44.2
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,21-Jan,,36,80,,53.4,61.6,45.1
"PULGAS CALIFORNIA, CA US",37.475,-122.2981,21-Feb,,39,80,,54.3,64,44.7
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-Mar,,40,76,1.11,55.4,62.4,48.3
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-Apr,,42,79,0.99,59,66.6,51.5
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-May,,50,91,0.54,63.9,72.8,55.1
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-Jun,,54,88,0,65.4,73.6,57.2
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-Jul,,55,81,0,64.3,71.7,56.9
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-Aug,,56,100,0.02,67.3,75.3,59.4
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-Sep,,56,102,0,69,78.2,59.9
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-Oct,,45,95,0,67.8,78.6,57
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-Nov,,41,80,0.19,56.7,65.8,47.6
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,20-Dec,,41,74,1.58,53.4,61.9,44.8
"OAKLAND MUSEUM, CA US",37.7983,-122.2642,21-Jan,,36,79,2.47,53.1,60.3,45.9
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-Mar,6.7,37,77,1.7,54.4,62.5,46.4
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-Apr,7.4,39,78,1.24,58.3,65.9,50.6
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-May,8.3,48,92,0.69,64.6,74.6,54.5
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-Jun,8.9,50,93,0,67,76.6,57.3
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-Jul,8.1,55,85,0,66.6,75.2,58
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-Aug,6.9,58,103,0.09,71.6,81.1,62.1
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-Sep,5.6,56,106,0,71.4,81.1,61.6
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-Oct,4.7,49,97,0,68.8,80.7,57
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-Nov,5.1,38,80,0.43,55.9,66.3,45.6
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,20-Dec,4.7,38,76,1.75,52.9,62.4,43.4
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,21-Jan,5.6,32,79,2.9,52.5,60.9,44.1
"HAYWARD AIR TERMINAL, CA US",37.6542,-122.115,21-Feb,5.6,38,80,1.33,52.9,62.7,43.1
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-Mar,,26,80,,49.4,62,36.9
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-Apr,,30,87,,56.9,70.1,43.7
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-May,,39,103,,65.5,84,47
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-Jun,,37,104,,72.7,91.5,53.8
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-Jul,,48,106,,78.5,98,59.1
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-Aug,,51,111,,80.3,98.7,61.8
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-Sep,,49,107,,73.5,91.3,55.6
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-Oct,,35,95,,64.8,82.9,46.7
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-Nov,,24,85,,48.8,65,32.6
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,20-Dec,,24,69,,44.1,58.3,29.9
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,21-Jan,,28,71,,45.2,58.2,32.3
"HURLEY CALIFORNIA, CA US",37.0153,-119.5678,21-Feb,,28,69,,46.9,60.3,33.5
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-Mar,,28,77,,46.4,56.3,36.6
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-Apr,,31,89,,57.8,69.9,45.7
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-May,,38,93,,61.5,72.9,50.1
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-Jun,,39,103,,70.2,83.2,57.3
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-Jul,,57,105,,78.8,93.6,64.1
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-Aug,,58,104,,80.2,94.7,65.7
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-Sep,,53,107,,75.8,90.4,61.2
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-Oct,,39,99,,67.8,81.6,54
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-Nov,,30,83,,48.7,58.9,38.6
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,20-Dec,,30,67,,44.1,52.4,35.9
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,21-Jan,,24,68,,42.2,48.5,35.9
"OAK MOUNTAIN CALIFORNIA, CA US",41.0064,-121.9833,21-Feb,,29,70,,44.5,54.5,34.5
"FORESTDALE CREEK, CA US",38.68,-119.96,20-Mar,,9,57,7.69,31,39.9,22.1
"FORESTDALE CREEK, CA US",38.68,-119.96,20-Apr,,12,71,4.2,40.2,50.6,29.8
"FORESTDALE CREEK, CA US",38.68,-119.96,20-May,,27,76,2.8,46.1,56.6,35.7
"FORESTDALE CREEK, CA US",38.68,-119.96,20-Jun,,23,80,0.8,52.8,65.1,40.5
"FORESTDALE CREEK, CA US",38.68,-119.96,20-Jul,,42,79,0.6,61.6,73.8,49.4
"FORESTDALE CREEK, CA US",38.68,-119.96,20-Aug,,45,84,0.2,64.1,76.2,52.1
"FORESTDALE CREEK, CA US",38.68,-119.96,20-Sep,,37,85,0.3,59.1,71.3,46.9
"FORESTDALE CREEK, CA US",38.68,-119.96,20-Oct,,11,75,0.2,52.1,64.9,39.3
"FORESTDALE CREEK, CA US",38.68,-119.96,20-Nov,,9,67,4.7,36.9,47.3,26.5
"FORESTDALE CREEK, CA US",38.68,-119.96,20-Dec,,15,57,4.3,33.5,43.6,23.5
"FORESTDALE CREEK, CA US",38.68,-119.96,21-Jan,,4,60,7.9,32.1,40.9,23.3
"FORESTDALE CREEK, CA US",38.68,-119.96,21-Feb,,9,55,2.99,31.9,42.6,21.3
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,20-Mar,,34,81,2.25,55.4,67,43.7
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,20-Apr,,39,94,0.86,63.4,77.1,49.7
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,20-May,,46,107,0,71.9,88.6,55.2
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,20-Jun,,48,109,0,77.6,95.2,60
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,20-Jul,,55,109,0,81.7,101.4,62
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,20-Aug,,56,109,0,84.1,101,67.2
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,20-Sep,,55,111,0,78.6,95.8,61.4
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,20-Oct,,37,99,0,70,87.5,52.5
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,20-Dec,,,85,0.33,,63.2,
"FIVE POINTS 5 SSW, CA US",36.3642,-120.1561,21-Jan,,24,73,3.23,48.5,61.6,35.4
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-Mar,,-9,54,2.81,24.7,36.6,12.7
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-Apr,,1,68,3.8,33.7,47.5,20
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-May,,15,77,0.87,42.6,57.5,27.7
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-Jun,,21,80,0.48,50.1,66.2,34
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-Jul,,28,79,0.52,55.6,74.2,36.9
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-Aug,,32,81,0.63,57.2,74.4,40
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-Sep,,26,82,0.29,52,70.1,33.9
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-Oct,,20,75,0,45.7,64.2,27.1
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-Nov,,-8,64,1.44,30,46.1,13.9
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,20-Dec,,1,57,2.71,26.5,42.2,10.7
"TUOLUMNE MEADOWS RANGER STATION, CA US",37.8769,-119.3436,21-Jan,,-8,59,4.14,26.1,39.9,12.3
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-Mar,,29,75,,46.4,56.7,36.1
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-Apr,,30,90,,57.1,70.4,43.8
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-May,,35,95,,61.4,74.7,48.1
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-Jun,,40,106,,70.7,85.2,56.2
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-Jul,,57,106,,79.1,96.2,62
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-Aug,,59,106,,80.3,95.9,64.7
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-Sep,,52,111,,75,90.8,59.2
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-Oct,,33,100,,66.6,81,52.2
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-Nov,,27,86,,48.1,58.9,37.3
"SIMS CALIFORNIA, CA US",41.075,-122.3733,20-Dec,,30,65,,42.8,51.3,34.2
"SIMS CALIFORNIA, CA US",41.075,-122.3733,21-Jan,,24,64,,41.3,47.7,34.9
"SIMS CALIFORNIA, CA US",41.075,-122.3733,21-Feb,,29,71,,44.1,54.6,33.6
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-Mar,6,41,82,3.9,57.3,66.4,48.1
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-Apr,6,47,97,3.47,63.7,73.7,53.7
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-May,6.9,53,99,0.13,72.2,85.1,59.3
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-Jun,8.1,55,102,0.03,74.1,86.8,61.5
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-Jul,6.7,59,105,0,78.7,93.8,63.6
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-Aug,6.5,60,110,0,83.4,98.2,68.6
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-Sep,4.9,61,118,0,81.5,96.9,66.1
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-Oct,5.4,46,106,0,74.7,88.2,61.1
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-Nov,4.3,37,94,0.34,61.8,75.6,48
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,20-Dec,5.4,38,82,1.81,56.9,70.2,43.5
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,21-Jan,5.4,34,88,2.61,56.3,68.6,44
"ONTARIO INTERNATIONAL AIRPORT, CA US",34.05611,-117.60028,21-Feb,4.9,40,81,0.09,57.4,69.4,45.3
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-Mar,,27,72,,44.7,55.4,34
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-Apr,,29,80,,54,67.1,40.9
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-May,,36,93,,58,70.8,45.2
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-Jun,,38,100,,64.5,78.3,50.8
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-Jul,,45,101,,73.7,90.8,56.6
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-Aug,,52,105,,75.8,92.6,59.1
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-Sep,,47,104,,71.6,86.2,56.9
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-Oct,,39,89,,63.8,78.9,48.7
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-Nov,,26,83,,47,57.3,36.7
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,20-Dec,,26,61,,42.3,50.7,33.9
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,21-Jan,,26,63,,42.2,49.4,35.1
"UNDERWOOD CALIFORNIA, CA US",40.7219,-123.4953,21-Feb,,29,63,,42.9,52.4,33.5
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-Mar,,22,69,5.09,40.9,50.1,31.6
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-Apr,,27,80,4.35,50.2,62.7,37.8
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-May,,33,93,2.83,59.4,73,45.9
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-Jun,,36,95,0.12,66.5,81.3,51.6
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-Jul,,52,97,0,74.3,90.3,58.2
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-Aug,,54,101,0.03,76.5,91.7,61.3
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-Sep,,49,95,0.12,71.3,85.6,56.9
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-Oct,,38,91,0,64.3,79,49.6
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-Nov,,20,77,2.22,47,57.8,36.1
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,20-Dec,,27,66,4.26,43.2,52.8,33.6
"CHERRY VALLEY DAM, CA US",37.9747,-119.9161,21-Jan,,18,69,8.87,41.2,50.4,32
"YOSEMITE PARK HEADQUARTERS, CA US",37.75027,-119.58972,20-Aug,,54,101,0.09,76.4,91.9,60.8
"YOSEMITE PARK HEADQUARTERS, CA US",37.75027,-119.58972,20-Dec,,26,63,3.41,39.3,49.6,29
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-Mar,,39,72,,53.4,59.5,47.3
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-Apr,,44,88,,60.3,66.1,54.6
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-May,,50,87,,66.7,74.3,59
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-Jun,,51,94,,64.8,72.6,57.1
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-Jul,,52,90,,69,75.9,62.1
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-Aug,,53,101,,74.5,82,67
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-Sep,,54,111,,77.8,84.9,70.7
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-Oct,,55,100,,72.9,78.7,67.1
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-Nov,,44,91,,63.9,71,56.9
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,20-Dec,,39,79,,60.9,67.3,54.4
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,21-Jan,,38,85,,59.3,64.8,53.8
"MONTECITO CALIFORNIA, CA US",34.4614,-119.6481,21-Feb,,43,77,,58.8,65.2,52.3
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-Mar,,18,69,,41.8,52.4,31.2
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-Apr,,25,83,,51.6,63.5,39.6
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-May,,36,94,,60.4,73.8,47
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-Jun,,33,96,,67,80.9,53
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-Jul,,55,97,,76.4,91.2,61.6
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-Aug,,58,97,,77.4,91.5,63.3
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-Sep,,45,98,,69.8,83.2,56.4
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-Oct,,18,88,,59.8,74.4,45.2
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-Nov,,19,75,,43.8,54.9,32.7
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,20-Dec,,20,64,,38.1,48.4,27.8
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,21-Jan,,15,72,,38.9,49.2,28.6
"WALKER CALIFORNIA, CA US",38.5653,-119.4592,21-Feb,,18,58,,39.5,49.8,29.2
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-Mar,4.5,33,82,2.26,54.7,66.6,42.9
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-Apr,5.8,37,93,1.15,63.1,76.3,50
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-May,6.9,46,106,0.11,71.3,87.5,55.1
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-Jun,7.4,50,106,0,77.1,93.3,60.8
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-Jul,6.3,56,106,0,81.4,99.4,63.3
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-Aug,5.6,60,109,0,83.1,99.7,66.4
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-Sep,4.3,53,104,0,76.7,93.1,60.3
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-Oct,2.7,38,96,0,68.3,85.6,51.1
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-Nov,2.7,28,83,0.13,52.6,67.6,37.6
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,20-Dec,2.7,30,69,0.54,46.8,59.3,34.2
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,21-Jan,3.6,29,70,2.35,48.7,60.6,36.8
"HANFORD MUNICIPAL AIRPORT, CA US",36.31889,-119.62889,21-Feb,4.5,32,72,0.02,51.9,65.1,38.6
"SUMMIT MEADOW, CA US",38.4,-119.54,20-Mar,3.6,7,51,3.39,26.7,34.5,18.9
"SUMMIT MEADOW, CA US",38.4,-119.54,20-Apr,2.5,11,62,3.7,36.1,44.8,27.4
"SUMMIT MEADOW, CA US",38.4,-119.54,20-May,3.8,23,70,0.6,43.7,52.9,34.6
"SUMMIT MEADOW, CA US",38.4,-119.54,20-Jun,3.4,18,74,0.2,49.3,59.8,38.8
"SUMMIT MEADOW, CA US",38.4,-119.54,20-Jul,2.5,41,76,0.9,59.4,70.1,48.8
"SUMMIT MEADOW, CA US",38.4,-119.54,20-Aug,2.5,42,78,0.8,60.7,70.9,50.6
"SUMMIT MEADOW, CA US",38.4,-119.54,20-Sep,2.5,36,79,0.3,56,65.6,46.3
"SUMMIT MEADOW, CA US",38.4,-119.54,20-Oct,1.8,11,68,0.2,50,60.3,39.7
"SUMMIT MEADOW, CA US",38.4,-119.54,20-Nov,3.6,4,63,1.99,35.3,44,26.6
"SUMMIT MEADOW, CA US",38.4,-119.54,20-Dec,2.9,12,53,2.39,31.5,40.1,22.9
"SUMMIT MEADOW, CA US",38.4,-119.54,21-Jan,3.1,2,56,4.99,29.6,37.2,21.9
"SUMMIT MEADOW, CA US",38.4,-119.54,21-Feb,3.4,6,49,1.5,28.6,38,19.3
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-Mar,,47,89,0.28,67.5,78.6,56.3
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-Apr,,51,112,0.16,78.6,91,66.1
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-May,,62,120,0,91.1,104,78.2
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-Jun,,68,122,0.1,97.3,110.9,83.7
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-Jul,,87,128,0,105.2,118.2,92.2
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-Aug,,81,130,0,105.5,118.8,92.2
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-Sep,,70,125,0,94.7,110,79.3
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-Oct,,51,112,0,81.6,98.2,64.9
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-Nov,,39,94,0,64.9,78.8,51
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,20-Dec,,30,83,0.19,54.4,68,40.8
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,21-Jan,,33,90,0.19,56.4,69.5,43.4
"DEATH VALLEY NATIONAL PARK, CA US",36.4626,-116.8672,21-Feb,,38,84,0,62.6,76,49.3
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-Mar,,32,78,2.61,49.7,59.2,40.2
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-Apr,,34,89,3.96,59.7,71,48.3
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-May,,43,95,4.2,64.7,76.1,53.3
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-Jun,,48,104,0.17,73.6,86.3,60.9
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-Jul,,59,106,0,81.3,96.1,66.5
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-Aug,,62,106,0,82.5,96.3,68.7
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-Sep,,53,108,0,75.9,89.9,61.8
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-Oct,,40,101,0.06,69.9,84.3,55.6
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-Nov,,28,87,1.22,51.1,62.1,40.1
"REDDING 12 WNW, CA US",40.6507,-122.6068,20-Dec,,32,75,1.81,47.4,57.2,37.6
"REDDING 12 WNW, CA US",40.6507,-122.6068,21-Jan,,29,74,5.1,46.1,53.1,39.1
"REDDING 12 WNW, CA US",40.6507,-122.6068,21-Feb,,31,70,2.63,48.6,58.2,39
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-Mar,,32,82,,52.3,61.8,42.7
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-Apr,,38,89,,60.1,71.6,48.6
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-May,,47,99,,67.4,79.8,55
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-Jun,,46,107,,75,89,61
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-Jul,,57,101,,79.3,95.1,63.6
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-Aug,,54,108,,81.8,96.5,67
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-Sep,,56,110,,78.1,92.2,63.9
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-Oct,,45,96,,70.8,85.5,56.2
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-Nov,,32,84,,53.5,64.8,42.2
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,20-Dec,,34,78,,49.9,59.6,40.1
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,21-Jan,,28,77,,49.8,58,41.5
"BANGOR CALIFORNIA, CA US",39.3975,-121.3861,21-Feb,,36,73,,52,61.2,42.7
"BOCA, CA US",39.3886,-120.0936,20-Mar,,10,68,3.9,34.8,48.3,21.3
"BOCA, CA US",39.3886,-120.0936,20-Apr,,14,84,1.46,44.1,61,27.3
"BOCA, CA US",39.3886,-120.0936,20-May,,20,89,0.77,50.9,69.2,32.5
"BOCA, CA US",39.3886,-120.0936,20-Jun,,26,94,0.52,56.6,77.3,35.9
"BOCA, CA US",39.3886,-120.0936,20-Jul,,30,95,1.1,62.9,87,38.8
"BOCA, CA US",39.3886,-120.0936,20-Aug,,34,98,0.16,65.6,89.7,41.6
"BOCA, CA US",39.3886,-120.0936,20-Sep,,25,97,0,58.4,83.2,33.5
"BOCA, CA US",39.3886,-120.0936,20-Oct,,12,88,0,48.6,75.2,21.9
"BOCA, CA US",39.3886,-120.0936,20-Nov,,7,77,2.4,36.4,54.6,18.2
"BOCA, CA US",39.3886,-120.0936,20-Dec,,5,60,2.13,30.6,46.6,14.5
"BOCA, CA US",39.3886,-120.0936,21-Jan,,8,65,3.2,32.3,46.2,18.4
"BOCA, CA US",39.3886,-120.0936,21-Feb,,2,59,1.67,30.2,46.8,13.7
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-Mar,,41,81,1.08,61.7,72.5,50.9
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-Apr,,42,104,0.8,72,83.6,60.4
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-May,,60,109,0,86,98.7,73.3
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-Jun,,61,112,0,89.3,103.2,75.5
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-Jul,,73,119,0,96.7,110.4,83.1
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-Aug,,75,120,0,100.4,113.2,87.7
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-Sep,,68,120,0,93,106.1,80
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-Oct,,49,107,0,80,95.3,64.6
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-Nov,,40,93,0,63.6,76.5,50.6
"IRON MOUNTAIN, CA US",34.1472,-115.1219,20-Dec,,37,75,0,56,67.2,44.7
"IRON MOUNTAIN, CA US",34.1472,-115.1219,21-Jan,,37,81,0.33,55.5,66.6,44.4
"YUCCA VALLEY CALIFORNIA, CA US",34.1233,-116.4078,20-Mar,,31,74,,50.7,61.4,40.1
